#HOLE:,U1520A
54.3816,1.121238,1.077448,1.127642,1.152206,1.118688,1.158518,1.177526,1.157843,1.181902,1.19423,1.189241,1.195442,1.207808,1.21688,1.205463
54.5340,1.072099,0.907144,1.08802,1.117119,0.9934809,1.136698,1.150968,1.064115,1.168579,1.173373,1.111208,1.187743,1.199533,1.158526,1.210465
54.6864,1.071957,0.9953656,1.078481,1.115076,1.082109,1.119553,1.146764,1.139344,1.148054,1.169237,1.173223,1.16843,1.198925,1.225378,1.192615
54.8388,1.056453,0.9567661,1.063176,1.112336,1.053114,1.120446,1.153569,1.124467,1.159074,1.182319,1.169281,1.185284,1.219729,1.225398,1.218148
54.9912,1.045738,0.9600161,1.050275,1.101069,1.056383,1.106387,1.142427,1.121936,1.145926,1.173944,1.166597,1.175507,1.217439,1.236331,1.212346
55.1436,0.9204561,0.7966627,0.920455,1.015996,0.9105443,1.01792,1.074778,0.9943445,1.081957,1.126983,1.05885,1.137873,1.214179,1.166207,1.228357
55.2960,0.8644958,0.7693827,0.8644947,1.02196,0.9336413,1.024145,1.112679,1.066652,1.118888,1.205049,1.206671,1.204624,1.428326,1.482427,1.393234
55.4484,0.6424946,0.4961105,0.6424865,0.8164006,0.6588797,0.8163954,0.927336,0.7702111,0.9273331,1.022936,0.9014116,1.026196,1.280281,1.30243,1.272003
55.6008,0.6019951,0.4639548,0.6019947,0.7411888,0.5774736,0.7411883,0.8409154,0.6613775,0.8409148,0.9390395,0.763983,0.9390388,1.122372,1.019332,1.139005
55.7532,0.5386861,0.4546369,0.5386787,0.6575287,0.509484,0.6575189,0.7508406,0.5549169,0.7508307,0.8391619,0.6278585,0.8391527,1.002029,0.7742977,1.002662
55.9056,0.4207181,0.3104963,0.4207076,0.5081788,0.3210639,0.508165,0.5890937,0.3421255,0.5890797,0.6728547,0.3901783,0.6728415,0.7963159,0.4672552,0.7963163
56.0580,0.4184808,0.3179135,0.4184808,0.504692,0.3350238,0.504692,0.5844072,0.3598344,0.5844072,0.6597931,0.4039316,0.659793,0.7617193,0.4688837,0.7617193
56.2104,0.4204058,0.2989741,0.4204058,0.4734729,0.3049763,0.473473,0.5467572,0.3334028,0.5467572,0.6198725,0.3679984,0.6198725,0.6711366,0.3799162,0.6711366
56.3628,0.4789866,0.3770095,0.4789813,0.5425678,0.3957637,0.542565,0.6268264,0.431917,0.6268235,0.7071366,0.4643574,0.7071335,0.7601382,0.4715537,0.7601382
56.5152,0.6076086,0.4463165,0.6075969,0.6392367,0.4804158,0.6392258,0.7323402,0.5654842,0.7323281,0.8233908,0.6447452,0.823378,0.8260317,0.6402184,0.8260317
56.6676,0.7580917,0.6109131,0.7580831,0.7873061,0.6587825,0.7872981,0.8993011,0.7908148,0.8992922,1.008942,0.9224372,1.009795,0.9989175,0.9183254,0.9989175
56.8200,0.8347694,0.75873,0.834769,0.899078,0.8215362,0.899077,0.9822924,0.8789867,0.9822919,1.040714,0.929648,1.04608,1.064456,0.9877262,1.070253
56.9724,0.8503793,0.6963875,0.8503793,0.8981168,0.7485414,0.8981167,0.9778293,0.8062316,0.9778292,1.04291,0.8636637,1.052927,1.07245,0.921134,1.086839
57.1248,0.8633108,0.7699908,0.8633088,0.9154481,0.8287024,0.9154459,0.9924071,0.8879793,0.9924102,1.049772,0.933329,1.056779,1.072492,0.9687753,1.08172
57.2772,0.9399253,0.8137888,0.9399232,1.0096,0.903918,1.010751,1.071683,0.9716213,1.080434,1.116172,1.016181,1.13128,1.147614,1.075266,1.161552
57.4296,0.9626192,0.8043368,0.9626192,1.058123,0.9481636,1.065878,1.110188,1.039248,1.119847,1.129387,1.086742,1.136106,1.171823,1.182921,1.169557
57.5820,0.9621608,0.7658453,0.9621608,1.059965,0.9005359,1.07241,1.11524,0.9895909,1.13482,1.136507,1.035977,1.154939,1.175586,1.123394,1.187641
57.7344,0.9910761,0.8360389,0.9910761,1.065655,0.9398732,1.076001,1.116094,1.01984,1.130546,1.147804,1.069132,1.163141,1.192191,1.130355,1.208478
57.8868,0.9849675,0.8221271,0.9849675,1.045045,0.9108895,1.052475,1.092276,0.9937761,1.103668,1.129547,1.058749,1.141186,1.172533,1.12662,1.182804
58.0392,0.9253876,0.7849637,0.925387,1.015509,0.8816611,1.017957,1.081383,0.9806419,1.091533,1.127858,1.042802,1.141926,1.168875,1.07726,1.190425
58.1917,0.9075793,0.7274032,0.9075792,1.005984,0.82634,1.007307,1.068884,0.9295387,1.081199,1.116086,1.008943,1.132442,1.168921,1.074003,1.191386
58.3441,0.9091333,0.8614497,0.9091333,0.9862503,0.927987,0.9862502,1.048335,0.9872897,1.05166,1.092577,1.031714,1.099286,1.132356,1.076082,1.141642
58.4965,0.9170839,0.7722037,0.9170827,0.9992817,0.8558342,0.9992805,1.04529,0.944284,1.050677,1.076448,1.021363,1.08132,1.119691,1.09308,1.123431
58.6489,0.8645539,0.6592578,0.8645532,0.9411894,0.7223589,0.9411886,1.011463,0.7861679,1.014858,1.04884,0.8411624,1.062739,1.073144,0.8932794,1.091188
58.8013,1.142704,1.107663,1.148821,1.164223,1.195297,1.158364,1.228078,1.319596,1.204529,1.278327,1.415694,1.235899,1.261338,1.440447,1.212885
58.9537,0.9663173,0.8234652,0.9663173,1.017291,0.8740204,1.020253,1.075693,0.956785,1.087028,1.120625,1.025863,1.135475,1.132158,1.043031,1.14759
59.1061,0.978198,0.8493609,0.9781973,1.029743,0.910332,1.033924,1.083118,0.9866005,1.093004,1.11951,1.046347,1.130479,1.131235,1.076082,1.140224
59.2585,1.111402,1.050657,1.119647,1.147047,1.129295,1.150169,1.201191,1.19514,1.202714,1.242125,1.232911,1.245103,1.254187,1.262208,1.251484
59.4109,1.092634,1.013632,1.101564,1.160835,1.09832,1.174005,1.212454,1.16144,1.227476,1.244048,1.208126,1.256436,1.27813,1.272222,1.280433
59.5633,1.124206,1.035534,1.138456,1.184613,1.113943,1.202565,1.234038,1.192541,1.247702,1.26886,1.256524,1.273504,1.30288,1.312498,1.298782
59.7157,1.141966,1.042996,1.160951,1.192658,1.132856,1.208402,1.235363,1.202616,1.24605,1.264861,1.248706,1.270861,1.29474,1.302629,1.291494
59.8681,1.131213,1.017019,1.151622,1.202426,1.134231,1.221871,1.261942,1.239359,1.270306,1.29757,1.304738,1.294575,1.329691,1.358095,1.316535
60.0205,1.003476,0.8213091,1.004248,1.086857,0.9199742,1.106805,1.147596,0.9903761,1.182742,1.175009,1.023422,1.21701,1.198816,1.063849,1.241865
60.1729,1.017363,0.8440408,1.021099,1.046182,0.8656054,1.057122,1.078196,0.9056522,1.096659,1.099926,0.9340267,1.123246,1.105171,0.9297549,1.1318
60.3253,0.9219667,0.6861576,0.9219624,0.9943289,0.7367854,0.9943269,1.034384,0.7790002,1.046943,1.056372,0.809002,1.076982,1.076515,0.8403702,1.103873
60.4777,1.111566,1.059394,1.118585,1.15671,1.117502,1.164424,1.197855,1.185267,1.201021,1.223466,1.2226,1.223714,1.235684,1.219856,1.2407
60.6301,1.100791,1.020164,1.110842,1.136512,1.050516,1.151916,1.17357,1.097592,1.191574,1.19653,1.125512,1.216108,1.200673,1.115571,1.225441
60.7825,1.140905,1.029889,1.162435,1.156794,1.056891,1.178501,1.19073,1.115208,1.210916,1.230203,1.169556,1.250469,1.25263,1.183506,1.279437
60.9349,1.078145,1.031268,1.08235,1.144014,1.103109,1.151306,1.189931,1.149768,1.199968,1.225777,1.197437,1.234456,1.278779,1.284777,1.276484
61.0873,1.138391,1.134534,1.139014,1.195433,1.198183,1.194764,1.230909,1.239629,1.228326,1.281083,1.311755,1.26975,1.38346,1.458151,1.34424
61.2397,1.124485,1.04457,1.137191,1.142018,1.07988,1.153262,1.176802,1.138176,1.185602,1.225444,1.203676,1.232017,1.269232,1.252413,1.275623
61.3921,0.9213912,0.7782366,0.921389,1.035438,0.9287038,1.039867,1.105355,1.031481,1.114948,1.147322,1.089334,1.15822,1.217433,1.196552,1.223441
61.5445,0.8742903,0.7319022,0.8742881,0.9925284,0.8452105,0.9925274,1.054553,0.9234139,1.063434,1.099969,0.9814612,1.115432,1.18477,1.087121,1.210862
61.6969,0.7135025,0.5079008,0.7134996,0.8704036,0.668094,0.8704023,0.979072,0.7800388,0.9790744,1.026551,0.8301812,1.033319,1.101758,0.9447195,1.123984
61.8493,0.8080301,0.6056321,0.8080257,0.9394265,0.7366935,0.9394246,1.02539,0.8327998,1.031696,1.068846,0.8873936,1.085895,1.13322,0.9776568,1.163662
62.0017,0.8110805,0.8655244,0.8110805,0.9263428,1.033653,0.9263428,0.9928523,1.111867,0.9928542,1.032885,1.133815,1.029792,1.118055,1.233503,1.104577
62.1541,0.6449373,0.4420418,0.6449373,0.765538,0.5429169,0.7655379,0.8697502,0.6299484,0.8697501,0.9435617,0.6947439,0.9435617,1.019631,0.7876462,1.025766
62.3065,0.7130224,0.5352084,0.7130218,0.8156993,0.6367161,0.8156984,0.9287347,0.7565174,0.9287335,1.015801,0.8560629,1.018877,1.069925,0.9336147,1.082119
62.4589,0.6691627,0.4652733,0.6691621,0.7524801,0.5551301,0.7524787,0.8545313,0.6506436,0.8545293,0.9386452,0.7223388,0.9386445,0.9835789,0.7826127,0.983583
62.6113,0.703797,0.5038175,0.7037966,0.8062519,0.6222544,0.8062509,0.92529,0.753934,0.9252886,1.009612,0.8521065,1.011438,1.044017,0.9332919,1.049821
62.7637,0.8584836,0.6546317,0.8584818,0.9315553,0.7774715,0.9315543,1.012805,0.9072924,1.01434,1.067132,1.004362,1.072001,1.094858,1.084032,1.096007
62.9161,0.9392439,0.8447428,0.9392435,0.9991155,0.9753706,0.9991165,1.075356,1.105843,1.072958,1.127446,1.198043,1.118001,1.131229,1.269233,1.113553
63.0685,1.0268,0.936987,1.029532,1.063612,0.9805163,1.069851,1.106387,1.043159,1.114567,1.139938,1.101005,1.146627,1.155549,1.132827,1.159872
63.2209,0.9986897,0.8440625,0.9986911,1.038173,0.8964156,1.044824,1.09239,0.9847691,1.105018,1.137586,1.064176,1.150602,1.152463,1.093493,1.164034
63.3733,1.088461,0.9899123,1.099326,1.126489,1.047134,1.139333,1.179999,1.130605,1.191711,1.219013,1.192386,1.226822,1.222976,1.201415,1.229393
63.5257,1.088174,0.9878491,1.099225,1.125349,1.049613,1.137413,1.169871,1.127596,1.179094,1.202466,1.179574,1.208496,1.213131,1.18762,1.22034
63.6781,1.147321,1.05857,1.16484,1.190255,1.137576,1.203736,1.233702,1.218196,1.238561,1.263963,1.266291,1.263131,1.281193,1.28398,1.280109
63.8305,1.116645,1.115159,1.116845,1.151386,1.160419,1.149797,1.187382,1.211152,1.182091,1.228174,1.244532,1.223467,1.269554,1.255368,1.274932
63.9829,1.055831,0.9785901,1.060831,1.106772,1.039607,1.115545,1.143666,1.095322,1.152353,1.187262,1.145117,1.197643,1.253247,1.199836,1.273339
64.1353,0.9808182,0.8996003,0.9808177,1.057117,0.9836302,1.061972,1.105406,1.050694,1.112329,1.178334,1.13715,1.18786,1.321783,1.286616,1.339889
64.2877,0.743109,0.7236893,0.7431038,0.837407,0.7963768,0.8374028,0.901803,0.851316,0.901799,0.9741626,0.8472983,0.9741593,1.076357,0.8123394,1.108488
64.4401,0.6104321,0.6168469,0.6104317,0.7091513,0.6332942,0.7091513,0.7729804,0.6483743,0.7729804,0.8488805,0.6998941,0.8488805,1.00981,0.8040531,1.012403
64.5925,0.6350419,0.7045741,0.6350417,0.7139384,0.7484494,0.7139383,0.7792124,0.7720854,0.7792124,0.8454341,0.7473183,0.845434,0.9409597,0.7013197,0.9409608
64.7449,0.4993986,0.4959062,0.499397,0.5509497,0.5020932,0.5509475,0.6129543,0.5060819,0.6129522,0.6775432,0.4931628,0.6775413,0.7377557,0.4669594,0.7377557
64.8973,0.4268316,0.3906696,0.4268214,0.5085776,0.383743,0.5085694,0.5758431,0.3825358,0.5758359,0.647576,0.4016376,0.6475698,0.7695926,0.4391075,0.7695926
65.0497,0.6351995,0.6091822,0.6351554,0.7075602,0.6242956,0.7075153,0.7720266,0.6217756,0.7719835,0.837436,0.579085,0.8373966,0.9219021,0.5210875,0.9219021
65.2021,0.3824262,0.3403611,0.382391,0.4362164,0.3259743,0.4361803,0.491563,0.324034,0.4915279,0.5546663,0.3252336,0.5546338,0.6442111,0.3174353,0.6442111
65.3545,0.4699836,0.3845347,0.4699815,0.505031,0.3938677,0.5050299,0.5767291,0.4083766,0.5767275,0.6506732,0.4154213,0.6506714,0.6731955,0.4094253,0.6731955
65.5069,0.4389578,0.378164,0.4389483,0.4685832,0.3826987,0.4685748,0.5351948,0.3986044,0.5351866,0.6020085,0.4088567,0.6020007,0.6177382,0.4006813,0.6177382
65.6593,0.7274595,0.7267588,0.7274529,0.7457316,0.7519937,0.7457256,0.8225635,0.7697038,0.8225573,0.8993794,0.7728401,0.8993769,0.8979278,0.7701129,0.8979304
65.8117,0.8730359,0.8467518,0.8730261,0.8852578,0.8790748,0.885249,0.971922,0.9094293,0.9719128,1.04841,0.921034,1.055963,1.039961,0.9167523,1.045899
65.9641,0.9411131,0.9978672,0.9411122,0.9688093,1.047223,0.968808,1.032534,1.065847,1.03145,1.080636,1.05866,1.082613,1.079888,1.059562,1.081695
66.1165,1.068377,1.055271,1.069353,1.090936,1.102626,1.089783,1.133516,1.128463,1.1343,1.161983,1.12814,1.168859,1.159441,1.125934,1.166116
66.2689,1.12043,1.104668,1.122634,1.152035,1.162518,1.150184,1.182406,1.205563,1.177412,1.200552,1.22741,1.194084,1.208697,1.246584,1.19927
66.4213,1.198287,1.145415,1.212559,1.218768,1.189456,1.227396,1.230294,1.227514,1.23113,1.239231,1.248132,1.236474,1.254744,1.258802,1.253367
66.5737,1.176175,1.122863,1.188564,1.204724,1.161095,1.216801,1.217055,1.188056,1.225498,1.226572,1.21097,1.231266,1.249965,1.243708,1.252074
66.7261,1.178095,1.16437,1.181131,1.206932,1.189533,1.211601,1.226009,1.215965,1.228992,1.275976,1.281422,1.273921,1.37544,1.395846,1.363771
66.8785,1.094937,1.095817,1.094832,1.183317,1.16455,1.187645,1.233957,1.219897,1.238354,1.307529,1.335909,1.295615,1.478432,1.568996,1.414356
67.0309,0.8432676,0.7661226,0.8432665,1.038989,0.9489793,1.043037,1.144058,1.066613,1.158663,1.227011,1.202726,1.234448,1.480765,1.569245,1.417383
67.1833,0.7920008,0.7005119,0.7919999,0.9815924,0.8895949,0.9815937,1.086627,1.016445,1.093899,1.155587,1.144843,1.157597,1.362045,1.493693,1.30443
67.3357,0.7042158,0.5806475,0.7042147,0.8473245,0.6716157,0.8473223,0.948226,0.7309502,0.9482254,1.011294,0.8029152,1.014311,1.106284,0.9681883,1.126217
67.4881,0.6608084,0.4160275,0.6608084,0.74427,0.4564184,0.7442699,0.8414727,0.5095395,0.8414726,0.9243358,0.5725695,0.9243357,0.9796234,0.6405014,0.9796239
67.6405,0.6914786,0.5411088,0.6914786,0.7829911,0.5808769,0.7829909,0.8809152,0.6257133,0.8809148,0.9582689,0.6784191,0.9582685,1.010149,0.7406239,1.013973
67.7929,0.686094,0.5160652,0.686094,0.7575164,0.5475138,0.7575161,0.8464981,0.6202934,0.8464976,0.9229264,0.7001535,0.9229259,0.9669259,0.7311834,0.9669285
67.9453,0.7681184,0.6049534,0.7681167,0.8749909,0.6534785,0.8749879,0.9861739,0.706556,0.9861701,1.050976,0.7673391,1.073478,1.101491,0.8414755,1.145924
68.0977,1.03723,0.9887866,1.039207,1.096524,1.091901,1.097021,1.213701,1.251969,1.203899,1.322896,1.389044,1.295192,1.344517,1.430421,1.306543
68.2501,1.024143,0.9683071,1.02561,1.091426,1.09164,1.091402,1.200257,1.235171,1.191957,1.292761,1.341539,1.274315,1.323765,1.396578,1.293511
68.4025,0.9775093,0.8209931,0.9775071,1.036332,0.9254726,1.041081,1.121082,1.052147,1.131515,1.198165,1.158427,1.208628,1.235284,1.229405,1.237103
68.5549,0.9051176,0.7502061,0.9051163,0.9839754,0.8447198,0.9839768,1.048333,0.9256136,1.055548,1.099057,0.9898779,1.112953,1.149034,1.069747,1.164659
68.7073,0.8703415,0.6686558,0.8703414,0.9795712,0.7761385,0.9795712,1.040545,0.8596388,1.050082,1.08097,0.9296929,1.09727,1.149344,1.043914,1.171108
68.8597,0.8930503,0.7501274,0.8930491,1.008535,0.8818523,1.009788,1.072958,0.9776717,1.081402,1.12021,1.051654,1.130499,1.208124,1.186189,1.2141
69.0121,0.8048195,0.6549826,0.8048104,0.9515075,0.7985301,0.9515007,1.044304,0.9075013,1.051775,1.103125,0.9966982,1.117256,1.211505,1.163186,1.225577
69.1645,0.663775,0.4953475,0.6637672,0.8161697,0.6327795,0.8161638,0.9318985,0.7547114,0.9318988,1.016202,0.8645938,1.019159,1.1483,1.062995,1.165177
69.3169,0.6410139,0.4422333,0.6410138,0.8108432,0.5890742,0.8108432,0.9400306,0.7181358,0.9400306,1.027031,0.8353108,1.033722,1.175353,1.076088,1.2002
69.4693,0.5600033,0.3615753,0.5600033,0.7064854,0.4734894,0.7064853,0.8246778,0.5760817,0.8246777,0.9226981,0.6841267,0.922698,1.070522,0.9017881,1.086499
69.6217,0.5630313,0.388948,0.56303,0.6876392,0.4867625,0.6876369,0.7942222,0.5835841,0.7942198,0.8892476,0.6780256,0.8892461,1.025736,0.8198662,1.032695
69.7741,0.5112134,0.3803483,0.5112117,0.6127439,0.4276194,0.6127409,0.7123893,0.4893817,0.7123863,0.8197291,0.5920794,0.8197272,0.9862987,0.7637292,0.9863034
69.9265,0.4778058,0.3346898,0.4778054,0.5763037,0.3689214,0.5763033,0.6754585,0.4198997,0.6754582,0.7850636,0.5109745,0.7850633,0.9535275,0.656792,0.9535275
70.0789,0.4343385,0.3243699,0.4343385,0.5199198,0.3328181,0.5199198,0.6105061,0.3682624,0.6105061,0.7218421,0.4561808,0.721842,0.8867702,0.5962311,0.8867702
70.2313,0.4119817,0.3150617,0.4119814,0.4931822,0.3134539,0.4931817,0.5813487,0.3436716,0.5813482,0.6885509,0.4246946,0.6885502,0.8389197,0.5424859,0.8389197
70.3837,0.3878085,0.3013299,0.3878085,0.4606504,0.2976477,0.4606504,0.5447947,0.3247121,0.5447947,0.6395736,0.3881851,0.6395735,0.7575687,0.4613208,0.7575687
70.5361,0.3920106,0.3002344,0.3920106,0.4573919,0.3001591,0.4573919,0.5381181,0.3283528,0.5381181,0.6261234,0.3789621,0.6261233,0.7202148,0.419219,0.7202148
70.6885,0.459888,0.3455175,0.4598875,0.511553,0.3581378,0.5115527,0.5930506,0.3988509,0.5930504,0.6832344,0.4374425,0.6832342,0.7420238,0.4358543,0.7420238
70.8409,0.4868729,0.4060874,0.4868725,0.5378846,0.4270668,0.5378845,0.6211562,0.4762088,0.6211562,0.7056839,0.5182745,0.7056839,0.747487,0.5162719,0.747487
70.9933,0.5232069,0.462434,0.5231791,0.5539083,0.4761683,0.5538817,0.6306533,0.5175807,0.6306249,0.7063996,0.5535801,0.7063683,0.7152189,0.5494529,0.71522
71.1457,0.7641594,0.6302337,0.7641311,0.7950376,0.6599036,0.7950106,0.8954593,0.7417281,0.8954306,1.001297,0.8315614,1.001566,1.012678,0.8593704,1.015051
71.2981,0.8079543,0.741351,0.807954,0.8506725,0.7967871,0.8506721,0.9433626,0.8613589,0.9433624,1.025673,0.9143194,1.028998,1.038658,0.948858,1.042659
71.4505,1.020658,0.9495577,1.022276,1.077886,1.045901,1.080689,1.135217,1.106675,1.139854,1.170328,1.13054,1.178997,1.189876,1.164676,1.196017
71.6029,0.7674825,0.8334145,0.7674631,0.801892,0.8670435,0.8018723,0.8824534,0.8880651,0.8824396,0.9581735,0.8823287,0.9581648,0.9681572,0.8644982,0.9681532
71.7553,1.037149,0.9740828,1.039763,1.083776,1.042576,1.087741,1.135166,1.102163,1.140564,1.151106,1.1464,1.151949,1.125498,1.189792,1.116991
71.9077,1.098916,0.9825335,1.113872,1.135482,1.043829,1.151898,1.18081,1.129502,1.193087,1.214528,1.191477,1.22107,1.22397,1.200923,1.230895
72.0601,1.117734,1.007578,1.134913,1.14995,1.05946,1.168256,1.191152,1.135749,1.205481,1.222297,1.194769,1.230544,1.230849,1.208448,1.23784
72.2125,1.143509,1.082469,1.154678,1.180092,1.13226,1.191415,1.221376,1.197612,1.22841,1.265192,1.265415,1.265111,1.306625,1.321485,1.300248
72.3649,1.118799,1.037403,1.131077,1.154095,1.0844,1.168185,1.198263,1.151266,1.210815,1.242041,1.217997,1.250058,1.274696,1.264221,1.278744
72.5173,1.074635,1.000808,1.081156,1.173904,1.148135,1.179543,1.233156,1.249985,1.22818,1.25406,1.294106,1.241323,1.295597,1.356387,1.272793
72.6697,1.020894,0.979103,1.021827,1.057937,1.080716,1.056571,1.116647,1.101663,1.118664,1.159346,1.103241,1.17091,1.180667,1.18216,1.180338
72.8221,0.9975438,0.7841426,0.9975409,1.054477,0.8850099,1.06657,1.101195,0.9365383,1.124654,1.144244,0.9624727,1.185705,1.204274,1.033771,1.266087
72.9745,0.8616714,0.8053467,0.861668,0.9151269,0.9731708,0.9151309,0.9946245,1.121052,0.9946361,1.129425,1.291066,1.109556,1.33618,1.603341,1.248063
73.1269,0.9603155,0.7090237,0.9603124,1.068562,0.8547812,1.089632,1.125629,0.9652157,1.155105,1.178313,1.06855,1.20698,1.313147,1.27565,1.331783
73.2793,0.4483336,0.3276915,0.4482982,0.5733027,0.3773393,0.5732763,0.6730977,0.4220085,0.6730792,0.7531797,0.4826854,0.7531652,0.9022703,0.595663,0.9022729
73.4317,0.8091723,0.4144262,0.8091704,0.9829006,0.5690221,0.9828964,1.08388,0.7478735,1.137434,1.206361,1.006641,1.28662,1.558887,1.611951,1.504785
73.5841,0.6769997,0.7747793,0.676998,0.7751116,0.8189203,0.7751094,0.8491421,0.8457108,0.84914,0.9168369,0.9113272,0.916835,1.025982,1.059408,1.025116
73.7365,0.6143014,0.3668979,0.6143014,0.6977014,0.4171928,0.6977009,0.7707889,0.4855501,0.7707881,0.8389974,0.5914313,0.8389965,0.9255826,0.7545147,0.9255857
73.8889,0.6084017,0.5399687,0.6084017,0.7265159,0.5824783,0.7265157,0.8079811,0.6276804,0.8079808,0.8802325,0.7001284,0.8802322,1.015291,0.8169027,1.019174
74.0413,0.4609656,0.355755,0.4609656,0.5455632,0.3586905,0.5455631,0.6155748,0.369621,0.6155747,0.6751946,0.4023882,0.6751944,0.7610615,0.4553078,0.7610615
74.1937,0.4257484,0.3313842,0.4257422,0.5009426,0.3341693,0.5009392,0.5578506,0.3409248,0.557847,0.6025909,0.3545312,0.602586,0.6707036,0.3717701,0.6707036
74.3461,0.5496578,0.4698438,0.5496534,0.5974713,0.4438246,0.5974633,0.6631271,0.4528007,0.6631155,0.730508,0.4732827,0.7304929,0.7817864,0.4682826,0.7817864
74.4985,0.4747625,0.3769259,0.4747601,0.4936924,0.3515314,0.4936881,0.5325233,0.3592539,0.5325171,0.5753073,0.3703233,0.5752992,0.5975929,0.3505296,0.5975929
74.6509,0.6869473,0.5932264,0.6869439,0.685985,0.5995904,0.6859823,0.7554768,0.6603087,0.7554735,0.8314272,0.726114,0.8314232,0.8214995,0.7253131,0.8214995
74.8033,0.7593742,0.7125358,0.7593722,0.7757952,0.7295366,0.775793,0.8364854,0.7656663,0.8364834,0.8979589,0.7915903,0.8979573,0.9048242,0.7853045,0.9048244
