#HOLE:,U1520A
74.9557,0.8664216,0.9101217,0.8664132,0.8901616,0.9499233,0.8901491,0.9501352,0.9450595,0.9501258,1.004363,0.9214762,1.004746,1.009326,0.9240806,1.010195
75.1081,1.025132,1.014579,1.025401,1.083641,1.090215,1.083037,1.126687,1.125006,1.126921,1.15366,1.138692,1.15642,1.18492,1.181429,1.185703
75.2605,1.050358,1.061515,1.049773,1.097864,1.127494,1.094762,1.134446,1.154794,1.131368,1.157357,1.164026,1.156124,1.180937,1.200487,1.17674
75.4129,1.066558,0.9985166,1.071822,1.129711,1.096585,1.134875,1.173265,1.162119,1.17564,1.200764,1.200528,1.200823,1.239588,1.259798,1.233434
75.5653,1.034689,0.937224,1.038602,1.116698,1.053036,1.125864,1.165974,1.13415,1.172613,1.190421,1.177311,1.193566,1.23367,1.235462,1.233125
75.7177,0.9953861,0.8954508,0.9953859,1.086307,0.9962505,1.095853,1.1364,1.072662,1.147421,1.160893,1.111675,1.171048,1.206325,1.148395,1.222946
75.8701,0.9800416,0.8126415,0.9800416,1.065996,0.9297647,1.077429,1.123409,1.009112,1.142385,1.149591,1.052644,1.169357,1.181611,1.124656,1.195446
76.0225,0.9723969,0.8188323,0.9723969,1.046259,0.9024763,1.054556,1.097191,0.9772119,1.112382,1.125553,1.019713,1.143249,1.151884,1.048404,1.173625
76.1749,0.9685951,0.7885259,0.9685977,1.02463,0.8651434,1.029472,1.073826,0.9297181,1.087674,1.101012,0.9733068,1.118113,1.108699,1.017788,1.12124
76.3273,1.040728,0.8626613,1.050088,1.082961,0.9317076,1.099688,1.129459,1.008821,1.150872,1.168056,1.079674,1.188575,1.195932,1.143986,1.20971
76.4797,1.201452,1.179457,1.207175,1.198293,1.208,1.195912,1.242406,1.293077,1.227471,1.286544,1.350398,1.263665,1.273775,1.311827,1.260375
76.6321,1.025972,0.9042483,1.029695,1.069593,0.9467573,1.080319,1.115325,0.9942524,1.134068,1.163356,1.059439,1.187304,1.215505,1.146896,1.236791
76.7845,1.03503,1.079427,1.033487,1.09998,1.102003,1.099752,1.153212,1.151709,1.15348,1.201077,1.210992,1.198614,1.249873,1.250458,1.249678
76.9369,0.9062129,0.8738832,0.906212,0.9913899,0.9493614,0.9913853,1.046785,0.9867837,1.049925,1.098297,1.040472,1.105069,1.18758,1.173778,1.190813
77.0893,0.9561163,0.9730178,0.9561156,1.103271,1.113588,1.10209,1.182734,1.189384,1.181248,1.243716,1.278312,1.233177,1.406493,1.510519,1.350361
77.2417,0.7479556,0.6508453,0.7479508,0.824806,0.7002672,0.8247982,0.8783431,0.7148361,0.8783344,0.9342595,0.7402408,0.9342496,1.023989,0.8248987,1.030161
77.3941,0.7719699,0.667589,0.7719688,0.8734553,0.7548141,0.8734539,0.9562914,0.8198455,0.9562898,1.011537,0.8727529,1.013427,1.066426,0.9574533,1.075295
77.5465,0.6738468,0.4667695,0.6738467,0.7565331,0.5053869,0.7565327,0.832827,0.5388286,0.8328264,0.8998134,0.5753983,0.8998129,0.9743532,0.627771,0.9743532
77.6989,0.6799175,0.4856945,0.679913,0.7265061,0.4963012,0.7264973,0.7910872,0.5350967,0.7910758,0.8612871,0.5861116,0.8612788,0.917146,0.6155835,0.9171583
77.8513,0.7649814,0.5440032,0.7649798,0.8516379,0.6281976,0.8516346,0.940118,0.7184144,0.9401138,1.010112,0.792066,1.012987,1.057488,0.859176,1.07314
78.0037,0.7704495,0.6167984,0.7704494,0.9580028,0.8144285,0.9580027,1.113926,1.046136,1.123474,1.235584,1.250665,1.23105,1.395337,1.487909,1.346294
78.1561,0.7469043,0.5454498,0.7469029,0.8826477,0.6915855,0.8826435,1.013524,0.8582709,1.016061,1.09096,0.987298,1.102823,1.155267,1.09304,1.167781
78.3085,0.6801638,0.4619488,0.6801606,0.7573372,0.502736,0.7573337,0.8299714,0.5482423,0.829967,0.8866881,0.5855187,0.8866829,0.938167,0.6113846,0.9381741
78.4609,0.7567882,0.5583677,0.7567863,0.8417189,0.6241338,0.8417169,0.9306511,0.7058516,0.9306485,0.9984298,0.7723777,0.9984269,1.033052,0.812074,1.042981
78.6133,0.8166288,0.6892474,0.8166286,0.9079545,0.7934199,0.9079543,1.001505,0.9167484,1.001645,1.062267,1.013989,1.065658,1.101823,1.075163,1.104948
78.7657,0.9608136,0.7860813,0.9608136,1.012666,0.8720124,1.014775,1.081161,0.987269,1.090505,1.133682,1.070823,1.14428,1.138756,1.093223,1.146577
78.9181,0.9684799,0.745995,0.9684799,1.009305,0.8131607,1.011609,1.071396,0.9334328,1.084057,1.132523,1.036943,1.149297,1.149695,1.053321,1.169342
79.0705,0.9679974,0.783423,0.9679974,1.027867,0.8387846,1.034654,1.087497,0.9458261,1.103929,1.134822,1.036526,1.152511,1.151972,1.043354,1.175015
79.2229,1.011143,0.9592776,1.01176,1.055474,0.9973592,1.059125,1.105615,1.046834,1.113112,1.142141,1.069937,1.155428,1.155381,1.053002,1.17747
79.3753,1.047519,0.9560972,1.052594,1.094725,1.048633,1.099837,1.160424,1.14146,1.164149,1.201773,1.207067,1.200446,1.199905,1.251412,1.187982
79.5277,1.084219,0.9813492,1.095013,1.125383,1.035786,1.139957,1.16485,1.092854,1.180727,1.194037,1.137589,1.208942,1.214292,1.169135,1.227595
79.6801,1.181593,1.138244,1.191885,1.21121,1.184193,1.218776,1.241726,1.235797,1.243635,1.262722,1.271972,1.25948,1.272485,1.287425,1.267041
79.8325,1.165986,1.099022,1.180761,1.205407,1.167357,1.215882,1.245563,1.235062,1.249046,1.277857,1.291127,1.272876,1.303161,1.341068,1.28784
79.9849,1.157142,1.103244,1.168027,1.20976,1.174367,1.219727,1.253426,1.239396,1.258312,1.287293,1.295157,1.284171,1.323467,1.354624,1.309502
80.1373,1.11547,1.051998,1.124495,1.184775,1.142434,1.195034,1.233556,1.207185,1.241974,1.260776,1.251739,1.264018,1.293523,1.314659,1.285095
80.2897,1.083916,0.9731676,1.095623,1.163336,1.095947,1.177916,1.214273,1.175853,1.22545,1.235819,1.222092,1.24015,1.269668,1.301773,1.25847
80.4421,1.03138,0.8890268,1.036821,1.105907,0.9956265,1.1211,1.151072,1.064704,1.168581,1.16967,1.093989,1.187084,1.198803,1.134841,1.216471
80.5945,1.013273,0.8291672,1.016328,1.078652,0.9200016,1.09538,1.12277,0.9847755,1.146447,1.143019,1.021679,1.167419,1.166594,1.071588,1.18869
80.7469,1.02958,0.9230342,1.033244,1.063627,0.9591717,1.071694,1.101519,0.9970554,1.115107,1.128384,1.023309,1.146404,1.139616,1.03785,1.158831
80.8993,1.09165,0.9806391,1.104622,1.127946,1.038152,1.14292,1.16052,1.103763,1.172338,1.182762,1.145496,1.191593,1.197385,1.155058,1.208535
81.0517,1.068051,1.001325,1.073333,1.10248,1.034774,1.110927,1.13878,1.058722,1.153272,1.158415,1.066173,1.17845,1.159779,1.068047,1.1799
81.2041,1.119334,0.9880309,1.140863,1.156712,1.066718,1.175925,1.190896,1.143004,1.203102,1.207544,1.196687,1.210436,1.211174,1.235992,1.204782
81.3565,1.051094,1.033301,1.052068,1.129864,1.156342,1.126039,1.168124,1.214897,1.159258,1.174376,1.238317,1.162011,1.200426,1.314705,1.176011
81.5089,1.002197,0.6953626,1.003146,1.042403,0.7676432,1.059874,1.081186,0.8295943,1.11331,1.103321,0.8772686,1.140142,1.112874,0.9329357,1.142846
81.6613,1.106849,1.084046,1.109658,1.184556,1.187813,1.183813,1.220582,1.251998,1.212111,1.220983,1.266444,1.208965,1.234061,1.283241,1.220168
81.8137,1.10648,0.9834828,1.12387,1.124049,1.017072,1.141709,1.148072,1.058686,1.165839,1.165556,1.094209,1.181359,1.169007,1.115084,1.180915
81.9661,1.213045,1.198249,1.217149,1.231659,1.234826,1.230709,1.252572,1.274807,1.245343,1.275799,1.322182,1.259541,1.299845,1.376217,1.271397
82.1185,1.18677,1.148136,1.196196,1.228489,1.221436,1.230598,1.257419,1.280642,1.249686,1.288126,1.351756,1.265159,1.34132,1.463534,1.29112
82.2709,1.087932,1.021415,1.094898,1.131917,1.084568,1.139596,1.169549,1.130698,1.17796,1.197139,1.16215,1.20623,1.223497,1.202316,1.229818
82.4233,0.9538726,0.8486893,0.9538715,1.053024,0.9981402,1.056296,1.11651,1.102461,1.118397,1.172306,1.158444,1.175252,1.270644,1.244834,1.280717
82.5757,0.8798594,0.7680771,0.8798593,0.9877753,0.8860959,0.9877753,1.046374,0.981321,1.049782,1.102876,1.041904,1.110446,1.207333,1.118377,1.234597
82.7281,0.6519027,0.605525,0.6519026,0.732577,0.6787524,0.7325758,0.796629,0.7413591,0.7966269,0.8448284,0.7596824,0.8448245,0.9031201,0.7524642,0.9031346
82.8805,0.6687959,0.5388741,0.668773,0.8077536,0.6395797,0.8077367,0.9037928,0.7149511,0.9037794,1.005098,0.7917654,1.006456,1.161744,0.9480052,1.223108
83.0329,0.9037949,0.8569774,0.9037744,1.024622,1.023403,1.024634,1.07518,1.158076,1.069006,1.125294,1.251787,1.109678,1.278101,1.381982,1.24447
83.1853,0.438045,0.3635932,0.4380182,0.5235447,0.3681831,0.5235176,0.5900404,0.3823246,0.5900161,0.6585854,0.4206301,0.6585631,0.7818084,0.4811136,0.7818046
83.3377,0.4503682,0.4142511,0.450368,0.5227451,0.4139614,0.5227445,0.5826818,0.4279866,0.5826812,0.6391757,0.4503801,0.6391752,0.7229419,0.4658097,0.7229419
83.4901,0.4215218,0.3589352,0.4215162,0.4715751,0.3645637,0.4715701,0.5289236,0.3781546,0.5289182,0.5833029,0.3862766,0.5832969,0.6322925,0.3801104,0.6322925
83.6425,0.5210545,0.4708514,0.5210483,0.5686538,0.5149236,0.5686511,0.6365254,0.5406282,0.6365204,0.701851,0.5345201,0.7018427,0.7399996,0.519959,0.7399996
83.7949,0.6093007,0.4728711,0.6092986,0.6277424,0.5088874,0.6277415,0.7228003,0.5869239,0.7227985,0.8196101,0.6581702,0.8196072,0.8089604,0.661492,0.8089604
83.9473,0.5760498,0.4818233,0.5760495,0.5953578,0.5166451,0.5953577,0.6750886,0.5726432,0.6750883,0.7534271,0.612985,0.7534268,0.7477856,0.6106923,0.7477856
84.0997,0.5092055,0.4682609,0.5091775,0.54448,0.5066857,0.5444545,0.6110597,0.529456,0.6110378,0.6728415,0.5305308,0.6728233,0.6875787,0.5288586,0.6875787
84.2521,0.8081034,0.8751121,0.8080989,0.8368834,0.9322286,0.8368779,0.8928516,0.9464379,0.8928469,0.9380206,0.9319664,0.9380145,0.9392374,0.9356224,0.9392347
84.4045,0.9074852,1.049366,0.9074827,0.9468955,1.106946,0.9468926,0.9979688,1.135242,0.9979662,1.033875,1.136965,1.030612,1.036968,1.14563,1.033228
84.5569,1.081918,1.128635,1.077967,1.112978,1.180608,1.10504,1.157285,1.227354,1.145366,1.188895,1.247612,1.176325,1.194409,1.248428,1.182362
84.7093,1.093085,1.115996,1.0908,1.132342,1.174109,1.126305,1.167251,1.212617,1.158691,1.187962,1.23042,1.178716,1.2001,1.251163,1.188254
84.8617,1.158099,1.070877,1.176838,1.262619,1.23759,1.271968,1.336694,1.357389,1.32665,1.379673,1.426782,1.353866,1.450438,1.531738,1.396924
85.0141,1.114962,1.051733,1.123905,1.208852,1.177146,1.217672,1.264782,1.255174,1.268301,1.29837,1.306145,1.29511,1.365546,1.40422,1.345158
85.1665,1.024496,0.8423466,1.030158,1.159438,1.046975,1.184959,1.255281,1.192029,1.279863,1.31852,1.287714,1.333968,1.450995,1.477198,1.431136
85.3189,0.9309721,0.714725,0.9309718,1.100292,0.9373128,1.123188,1.211071,1.107151,1.244743,1.269775,1.202364,1.298448,1.391165,1.387096,1.393803
85.4713,0.8793071,0.6760885,0.8793001,1.032275,0.8239096,1.041245,1.117238,0.9371949,1.148669,1.165085,1.014531,1.203548,1.245552,1.14584,1.285353
85.6237,0.7398278,0.489138,0.7398266,0.8954518,0.6315986,0.8954516,1.008222,0.7466071,1.011181,1.052616,0.8108745,1.071128,1.11769,0.9165093,1.154435
85.7761,0.7826338,0.5385349,0.7826334,0.9178323,0.6399375,0.9178321,1.022261,0.73227,1.031779,1.071172,0.7959806,1.102654,1.121095,0.8671376,1.174945
85.9285,0.8628309,0.6695041,0.8628309,0.9703448,0.7591604,0.9703448,1.059742,0.8655384,1.075632,1.118145,0.9474337,1.147736,1.153624,0.9930947,1.191694
86.0809,0.8426906,0.6332164,0.8426891,0.9281183,0.688634,0.9281176,1.018025,0.7782428,1.02389,1.074952,0.8614,1.098202,1.107694,0.8940328,1.143483
86.2333,0.9211833,0.7616905,0.9211832,0.9842381,0.8340164,0.9842381,1.069489,0.9598967,1.078871,1.141235,1.061092,1.15605,1.154788,1.068098,1.17291
86.3857,0.9114516,0.7159722,0.9114516,0.9798261,0.7588548,0.9798261,1.051833,0.8434942,1.066728,1.108647,0.9244162,1.138186,1.131971,0.9478527,1.169566
86.5381,1.00627,0.8157543,1.00776,1.057573,0.8931163,1.06994,1.126911,1.010762,1.146913,1.18896,1.120127,1.206918,1.218949,1.177759,1.231345
86.6905,1.13525,1.080801,1.144438,1.191659,1.160155,1.199507,1.237096,1.229235,1.239569,1.262522,1.266901,1.260973,1.281072,1.289318,1.277896
86.8429,1.036366,0.9223738,1.041274,1.092351,1.001212,1.102793,1.152809,1.082845,1.166816,1.195657,1.140293,1.21041,1.216326,1.172346,1.229419
86.9953,1.045774,0.9019662,1.05398,1.091373,0.9776976,1.104661,1.143226,1.061311,1.158675,1.181307,1.109978,1.199031,1.197622,1.116267,1.220656
87.1477,1.070576,0.9031985,1.086407,1.116471,0.9727392,1.139838,1.160582,1.050869,1.185583,1.187562,1.104422,1.209611,1.198306,1.125585,1.218656
87.3001,1.098099,0.953687,1.117286,1.144885,1.071612,1.158708,1.206456,1.176321,1.214694,1.22303,1.205735,1.228141,1.184369,1.185663,1.184077
87.4525,1.132368,1.044226,1.147634,1.15727,1.081215,1.173202,1.188622,1.132347,1.20295,1.207236,1.167226,1.218416,1.204752,1.170243,1.214156
87.6049,1.162269,1.073379,1.182042,1.187174,1.126996,1.20244,1.21634,1.177768,1.227704,1.234821,1.217192,1.240393,1.238519,1.251227,1.234622
87.7573,1.237529,1.219127,1.243447,1.259734,1.272913,1.255215,1.285592,1.326441,1.270447,1.305324,1.348201,1.28798,1.314512,1.339513,1.303612
87.9097,1.09934,1.074113,1.102211,1.148422,1.13092,1.151547,1.183069,1.170605,1.185915,1.203321,1.16116,1.214859,1.220703,1.124352,1.253406
88.0621,0.8928213,0.8917837,0.8928201,0.9730111,0.9619176,0.9730108,1.018825,1.019276,1.018817,1.07524,1.029996,1.079128,1.165762,1.012385,1.205412
88.2145,0.8280674,0.8576895,0.8280631,0.9341452,0.9854881,0.9341402,0.9959455,1.061392,0.9959404,1.074348,1.065332,1.075077,1.207727,1.069042,1.25526
88.3669,0.7378964,0.7594609,0.7378944,0.8310136,0.877365,0.8310112,0.8895126,0.9666608,0.8895102,0.9715645,0.9760041,0.9715627,1.118858,0.9563636,1.14682
88.5193,0.4878188,0.5609694,0.4878167,0.5737522,0.5728951,0.5737503,0.6263493,0.5736796,0.6263474,0.7026935,0.5798335,0.7026917,0.8935971,0.6041045,0.893598
88.6717,0.4648001,0.5142215,0.464793,0.5467782,0.5125777,0.5467696,0.6031577,0.5085818,0.6031494,0.6766384,0.5215741,0.67663,0.8382109,0.5566281,0.8382109
88.8241,0.3363003,0.3350755,0.3362996,0.3946416,0.3017295,0.3946412,0.4441196,0.2880546,0.444119,0.5072395,0.3072154,0.507239,0.6264877,0.3463983,0.6264877
88.9765,0.362116,0.3671778,0.3621155,0.4169938,0.3453429,0.4169935,0.4726401,0.3361067,0.4726396,0.5329062,0.33751,0.5329059,0.6153669,0.3381258,0.6153669
89.1289,0.356461,0.3384704,0.356461,0.3910878,0.3136804,0.3910877,0.4385671,0.297224,0.4385669,0.4956338,0.281539,0.4956336,0.5517341,0.261371,0.5517341
89.2813,0.408693,0.3876979,0.4086912,0.4399965,0.3881921,0.4399948,0.4918346,0.3780297,0.491833,0.5467941,0.3577234,0.5467924,0.5832321,0.338324,0.5832321
89.4337,0.499924,0.564123,0.4999068,0.5320523,0.625118,0.5320362,0.586382,0.6174213,0.5863639,0.6458499,0.5705975,0.6458315,0.6841311,0.5545558,0.6841311
89.5861,0.692836,0.8134816,0.6928359,0.7232006,0.8877792,0.7231995,0.7996057,0.8536037,0.7996045,0.8708494,0.7942955,0.8708487,0.8748,0.809716,0.8748
89.7385,0.6830497,0.7155965,0.6830497,0.6846922,0.7323619,0.6846919,0.7559938,0.7364947,0.7559935,0.8338819,0.734216,0.8338817,0.8262517,0.7388794,0.8262517
89.8909,0.9380165,1.018748,0.938016,0.9584508,1.084474,0.9584502,1.033601,1.081864,1.032004,1.092907,1.052965,1.097208,1.089314,1.068451,1.091415
90.0433,0.8365991,1.07629,0.8365987,0.8459908,1.131652,0.8459901,0.8736681,1.106117,0.8736669,0.8993742,1.049425,0.8993725,0.9029114,1.038733,0.9029114
90.1957,0.8716798,1.046679,0.8716764,0.8975498,1.134518,0.897547,0.9448633,1.193883,0.94486,0.9848471,1.215739,0.9848432,0.9921908,1.238078,0.9921883
90.3481,0.9594661,0.9774045,0.9594643,0.9785772,1.055862,0.9785758,1.016811,1.106326,1.015408,1.046592,1.115044,1.043482,1.046994,1.117039,1.043789
90.5005,1.163448,1.136904,1.16884,1.212192,1.23977,1.205077,1.254997,1.297579,1.241443,1.268671,1.300277,1.257698,1.265408,1.304232,1.252308
90.6529,1.135423,1.097863,1.14162,1.16828,1.149409,1.172203,1.161315,1.172511,1.15919,1.146832,1.191794,1.139534,1.165952,1.241288,1.152406
90.8053,1.193671,1.148506,1.20533,1.276422,1.260479,1.282689,1.327342,1.346841,1.318224,1.351784,1.396538,1.329749,1.39143,1.449271,1.359018
90.9577,1.094085,0.9761986,1.108413,1.161241,1.070637,1.181295,1.21028,1.150346,1.227968,1.234603,1.19408,1.247953,1.25688,1.226115,1.268143
91.1101,1.102653,1.027089,1.112203,1.16066,1.117661,1.169431,1.205219,1.17699,1.212853,1.22883,1.19649,1.238985,1.249829,1.217848,1.261132
91.2625,1.081007,0.955332,1.094053,1.154837,1.046964,1.178234,1.202283,1.111872,1.229161,1.226257,1.14907,1.252303,1.258638,1.196461,1.283203
91.4149,1.119911,1.013832,1.136707,1.180059,1.103777,1.19901,1.224031,1.168164,1.24185,1.243518,1.197532,1.259644,1.259638,1.228031,1.271412
91.5673,1.174636,1.114041,1.188732,1.231376,1.188035,1.245478,1.278637,1.252564,1.289249,1.300317,1.280635,1.309125,1.30717,1.28609,1.316953
91.7197,1.198284,1.174002,1.204526,1.233512,1.229547,1.234729,1.270767,1.279451,1.267595,1.286019,1.293696,1.282989,1.277737,1.279952,1.276889
91.8721,1.161377,1.010932,1.198678,1.21182,1.096785,1.250208,1.258408,1.171951,1.294497,1.290409,1.231797,1.317701,1.316683,1.29827,1.325571
92.0245,1.186167,1.110777,1.20569,1.228396,1.178395,1.244585,1.264766,1.22871,1.278697,1.291636,1.267783,1.301954,1.318384,1.320006,1.317629
92.1769,1.20446,1.123557,1.22841,1.24047,1.17223,1.265084,1.273965,1.221706,1.295931,1.309551,1.275731,1.325902,1.351941,1.338024,1.359762
92.3293,1.195119,1.126725,1.213708,1.24666,1.190676,1.267059,1.28917,1.247933,1.307479,1.319916,1.294473,1.332595,1.349838,1.342041,1.354112
92.4817,1.219466,1.174369,1.23318,1.29654,1.277361,1.304954,1.349631,1.351518,1.348621,1.380418,1.398754,1.369665,1.421653,1.461149,1.395782
92.6341,1.162393,1.064118,1.184646,1.229226,1.170877,1.248518,1.280837,1.249453,1.293895,1.303424,1.293562,1.307807,1.319909,1.34636,1.30813
92.7865,1.110909,0.9472168,1.136866,1.171294,1.0121,1.21486,1.214753,1.058664,1.273522,1.247189,1.11139,1.307488,1.290666,1.199759,1.336842
92.9389,1.095468,0.9673319,1.111559,1.165238,1.052353,1.192076,1.212414,1.10954,1.245975,1.237482,1.140741,1.273993,1.267637,1.183758,1.304332
93.0913,1.170721,1.066106,1.196267,1.220402,1.119341,1.254992,1.26303,1.174235,1.301324,1.293721,1.224701,1.327303,1.319558,1.272625,1.34419
93.2437,1.163501,1.02931,1.196265,1.206806,1.10449,1.238925,1.25323,1.172011,1.285716,1.282493,1.214699,1.313442,1.293857,1.246185,1.315866
93.3961,1.251917,1.212506,1.266214,1.275299,1.243084,1.288351,1.313879,1.302096,1.319408,1.346176,1.355127,1.341534,1.353094,1.369822,1.34431
93.5485,1.272645,1.237206,1.286903,1.288832,1.261522,1.300568,1.320098,1.308363,1.325768,1.348097,1.350453,1.346846,1.355273,1.362774,1.351212
93.7009,1.266583,1.23855,1.277341,1.28786,1.266119,1.297047,1.316137,1.30776,1.320081,1.338165,1.340019,1.337222,1.345179,1.347508,1.343957
93.8533,1.251422,1.22374,1.26121,1.277017,1.260771,1.283444,1.303791,1.294424,1.30796,1.320511,1.31477,1.323253,1.325865,1.325982,1.325809
94.0057,1.248758,1.223343,1.257575,1.277202,1.263388,1.282645,1.297651,1.286463,1.302504,1.307125,1.294463,1.312891,1.313985,1.305959,1.317722
94.1581,1.254885,1.233852,1.262365,1.273044,1.25109,1.281651,1.294165,1.277799,1.30122,1.306574,1.295287,1.311685,1.306015,1.293369,1.311743
94.3105,1.2383,1.193872,1.253377,1.264212,1.226399,1.278832,1.283112,1.253971,1.295324,1.29352,1.270416,1.303591,1.301968,1.281489,1.311221
94.4629,1.226851,1.192721,1.23748,1.24677,1.210693,1.259406,1.263106,1.229629,1.275859,1.273166,1.24193,1.285656,1.279457,1.246635,1.293063
94.6153,1.22036,1.179116,1.23288,1.238729,1.204959,1.249984,1.256397,1.23039,1.265813,1.267427,1.240983,1.277588,1.271792,1.237309,1.285576
94.7677,1.247046,1.216208,1.257755,1.262755,1.233756,1.273682,1.277218,1.2539,1.286584,1.286092,1.267296,1.293916,1.289843,1.271222,1.297737
94.9201,1.250921,1.215328,1.263665,1.274041,1.252888,1.282364,1.288082,1.270808,1.295321,1.295314,1.281984,1.301056,1.305379,1.308075,1.3042
95.0725,1.246652,1.211042,1.259105,1.268335,1.232335,1.28251,1.28465,1.254117,1.297586,1.298434,1.271672,1.310484,1.313959,1.284737,1.328238
95.2249,1.187713,1.142021,1.19907,1.221806,1.197615,1.22899,1.241833,1.222736,1.248136,1.246917,1.22526,1.254303,1.252385,1.239185,1.25695
95.3773,1.206596,1.155019,1.22125,1.237699,1.203042,1.249202,1.258842,1.230887,1.269136,1.267785,1.242285,1.277584,1.275321,1.260162,1.281252
95.5297,1.209753,1.191093,1.214857,1.23263,1.207935,1.240446,1.250289,1.228913,1.257709,1.260886,1.243416,1.267257,1.268098,1.247085,1.276113
95.6821,1.185355,1.110022,1.20475,1.214673,1.145094,1.236188,1.231433,1.178791,1.248874,1.240403,1.193149,1.256725,1.252901,1.190142,1.276939
95.8345,1.204871,1.163441,1.216306,1.231539,1.193096,1.243942,1.250021,1.221862,1.25991,1.260103,1.243801,1.266011,1.269229,1.260454,1.272517
95.9869,1.184555,1.143702,1.194413,1.210145,1.186714,1.216623,1.229482,1.212167,1.234794,1.237417,1.228097,1.240366,1.240744,1.254776,1.2364
96.1393,1.220908,1.208695,1.224444,1.249546,1.240446,1.252623,1.270742,1.266698,1.272256,1.280829,1.278358,1.2818,1.28646,1.281562,1.288444

